167503725324,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,GitLabGroupService,<empty>,,true,,GitLabGroupService,,,-1
167503725325,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,GitLabIssueService,<empty>,,true,,GitLabIssueService,,,-1
167503725326,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,GitLabIssueStateEvent,<empty>,,true,,GitLabIssueStateEvent,,,-1
167503725327,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,GitLabIssues,<empty>,,true,,GitLabIssues,,,-1
167503725328,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,GitLabMRService,<empty>,,true,,GitLabMRService,,,-1
167503725329,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,GitLabMemberService,<empty>,,true,,GitLabMemberService,,,-1
167503725330,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,GitLabMergeRequest,<empty>,,true,,GitLabMergeRequest,,,-1
167503725331,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,GitLabMilestone,<empty>,,true,,GitLabMilestone,,,-1
167503725332,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,GitLabMilestoneService,<empty>,,true,,GitLabMilestoneService,,,-1
167503725333,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,GitLabNamespace,<empty>,,true,,GitLabNamespace,,,-1
167503725334,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,GitLabProject,<empty>,,true,,GitLabProject,,,-1
167503725335,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,GitLabProjectService,<empty>,,true,,GitLabProjectService,,,-1
167503725336,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,GoogleGenerativeAI,<empty>,,true,,GoogleGenerativeAI,,,-1
167503725337,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,GoogleGenerativeAI | __ecma.Null,<empty>,,true,,Null,,,-1
167503725338,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,GoogleSheetsService,<empty>,,true,,GoogleSheetsService,,,-1
167503725339,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,IssueHealthMetrics,<empty>,,true,,IssueHealthMetrics,,,-1
167503725340,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,IssueHealthMetrics | __ecma.Null,<empty>,,true,,Null,,,-1
167503725341,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,IssueMetricsCalculationResult,<empty>,,true,,IssueMetricsCalculationResult,,,-1
167503725342,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,IssueMetricsCalculationService,<empty>,,true,,IssueMetricsCalculationService,,,-1
167503725343,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,IssueMetricsDbService,<empty>,,true,,IssueMetricsDbService,,,-1
167503725344,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,IssueMetricsSyncService,<empty>,,true,,IssueMetricsSyncService,,,-1
167503725345,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,LeadTimeChange,<empty>,,true,,LeadTimeChange,,,-1
167503725346,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,LeadTimeChangeInput,<empty>,,true,,LeadTimeChangeInput,,,-1
167503725347,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,MRHealthMetrics,<empty>,,true,,MRHealthMetrics,,,-1
167503725348,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,MRHealthMetrics | __ecma.Null,<empty>,,true,,Null,,,-1
167503725349,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,MRMetricsCalculationService,<empty>,,true,,MRMetricsCalculationService,,,-1
167503725350,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,MRMetricsDbService,<empty>,,true,,MRMetricsDbService,,,-1
167503725351,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,MRMetricsSyncService,<empty>,,true,,MRMetricsSyncService,,,-1
167503725352,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,MRWeekOverWeekComparison,<empty>,,true,,MRWeekOverWeekComparison,,,-1
167503725353,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,MRWeekOverWeekComparison | __ecma.Null,<empty>,,true,,Null,,,-1
167503725354,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,"Map<string, ContributorCommitData>",<empty>,,true,,"Map<string, ContributorCommitData>",,,-1
167503725355,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,"Map<string, DoraTrendDataPoint>",<empty>,,true,,"Map<string, DoraTrendDataPoint>",,,-1
167503725356,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,"Map<string, __ecma.Number>",<empty>,,true,,Number>,,,-1
167503725357,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,MapConstructor,<empty>,,true,,MapConstructor,,,-1
167503725358,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Math,<empty>,,true,,Math,,,-1
167503725359,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,MilestoneMetrics,<empty>,,true,,MilestoneMetrics,,,-1
167503725360,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,MilestoneMetrics | __ecma.Null,<empty>,,true,,Null,,,-1
167503725361,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,MilestoneMetricsCalculationService,<empty>,,true,,MilestoneMetricsCalculationService,,,-1
167503725362,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,MilestoneMetricsDbService,<empty>,,true,,MilestoneMetricsDbService,,,-1
167503725363,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,MilestoneMetricsSyncService,<empty>,,true,,MilestoneMetricsSyncService,,,-1
167503725364,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,MilestoneWithIssueCount,<empty>,,true,,MilestoneWithIssueCount,,,-1
167503725365,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,NextFunction,<empty>,,true,,NextFunction,,,-1
167503725366,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,"Omit<IssueHealthMetrics, 'uuid' | 'row_id' | 'project_id' | 'calculated_at'>",<empty>,,true,,"Omit<IssueHealthMetrics, 'uuid' | 'row_id' | 'project_id' | 'calculated_at'>",,,-1
167503725367,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,"Omit<MRHealthMetrics, 'uuid' | 'row_id' | 'project_id' | 'calculated_at'>",<empty>,,true,,"Omit<MRHealthMetrics, 'uuid' | 'row_id' | 'project_id' | 'calculated_at'>",,,-1
167503725368,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,PlatformPath,<empty>,,true,,PlatformPath,,,-1
167503725369,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Pool,<empty>,,true,,Pool,,,-1
167503725370,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Pool | __ecma.Null,<empty>,,true,,Null,,,-1
167503725371,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,PoolClient,<empty>,,true,,PoolClient,,,-1
167503725372,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Process,<empty>,,true,,Process,,,-1
167503725373,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,ProjectController,<empty>,,true,,ProjectController,,,-1
167503725374,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,ProjectEnrichmentService,<empty>,,true,,ProjectEnrichmentService,,,-1
167503725375,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,ProjectFetchService,<empty>,,true,,ProjectFetchService,,,-1
167503725376,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,ProjectInsightsService,<empty>,,true,,ProjectInsightsService,,,-1
167503725377,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,ProjectNamespace,<empty>,,true,,ProjectNamespace,,,-1
167503725378,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,ProjectRefreshService,<empty>,,true,,ProjectRefreshService,,,-1
167503725379,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,ProjectStatistics,<empty>,,true,,ProjectStatistics,,,-1
167503725380,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,ProjectSyncService,<empty>,,true,,ProjectSyncService,,,-1
167503725381,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,ProjectTransformService,<empty>,,true,,ProjectTransformService,,,-1
167503725382,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<ChangeFailureRate>,<empty>,,true,,Promise<ChangeFailureRate>,,,-1
167503725383,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<ChangeFailureRate[]>,<empty>,,true,,Promise<ChangeFailureRate[]>,,,-1
167503725384,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<CommitHealthMetrics | __ecma.Null>,<empty>,,true,,Null>,,,-1
167503725385,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<CommitHealthMetrics>,<empty>,,true,,Promise<CommitHealthMetrics>,,,-1
167503725386,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<CommitHealthMetrics[]>,<empty>,,true,,Promise<CommitHealthMetrics[]>,,,-1
167503725387,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<CommitMetricsHistory>,<empty>,,true,,Promise<CommitMetricsHistory>,,,-1
167503725388,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<CommitMetricsHistory[]>,<empty>,,true,,Promise<CommitMetricsHistory[]>,,,-1
167503725389,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<DeploymentFrequency>,<empty>,,true,,Promise<DeploymentFrequency>,,,-1
167503725390,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<DeploymentFrequency[]>,<empty>,,true,,Promise<DeploymentFrequency[]>,,,-1
167503725391,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<DoraMetricsSummary>,<empty>,,true,,Promise<DoraMetricsSummary>,,,-1
167503725392,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<DoraTrendResponse>,<empty>,,true,,Promise<DoraTrendResponse>,,,-1
167503725393,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<EnrichedProject>,<empty>,,true,,Promise<EnrichedProject>,,,-1
167503725394,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<EnrichedProject[]>,<empty>,,true,,Promise<EnrichedProject[]>,,,-1
167503725395,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<GitLabCommit[]>,<empty>,,true,,Promise<GitLabCommit[]>,,,-1
167503725396,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<GitLabGroup>,<empty>,,true,,Promise<GitLabGroup>,,,-1
167503725397,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<GitLabGroup[]>,<empty>,,true,,Promise<GitLabGroup[]>,,,-1
167503725398,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<GitLabIssueMRReference[]>,<empty>,,true,,Promise<GitLabIssueMRReference[]>,,,-1
167503725399,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<GitLabIssueStateEvent[]>,<empty>,,true,,Promise<GitLabIssueStateEvent[]>,,,-1
167503725400,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<GitLabIssues[]>,<empty>,,true,,Promise<GitLabIssues[]>,,,-1
167503725401,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<GitLabMergeRequest[]>,<empty>,,true,,Promise<GitLabMergeRequest[]>,,,-1
167503725402,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<GitLabMilestone[]>,<empty>,,true,,Promise<GitLabMilestone[]>,,,-1
167503725403,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<GitLabProject>,<empty>,,true,,Promise<GitLabProject>,,,-1
167503725404,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<GitLabProject[]>,<empty>,,true,,Promise<GitLabProject[]>,,,-1
167503725405,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<IssueHealthMetrics | __ecma.Null>,<empty>,,true,,Null>,,,-1
167503725406,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<IssueHealthMetrics>,<empty>,,true,,Promise<IssueHealthMetrics>,,,-1
167503725407,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<IssueHealthMetrics[]>,<empty>,,true,,Promise<IssueHealthMetrics[]>,,,-1
167503725408,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<IssueMetricsHistory>,<empty>,,true,,Promise<IssueMetricsHistory>,,,-1
167503725409,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<IssueMetricsHistory[]>,<empty>,,true,,Promise<IssueMetricsHistory[]>,,,-1
167503725410,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<LeadTimeChange>,<empty>,,true,,Promise<LeadTimeChange>,,,-1
167503725411,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<LeadTimeChange[]>,<empty>,,true,,Promise<LeadTimeChange[]>,,,-1
167503725412,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<MRHealthMetrics | __ecma.Null>,<empty>,,true,,Null>,,,-1
167503725413,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<MRHealthMetrics>,<empty>,,true,,Promise<MRHealthMetrics>,,,-1
167503725414,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<MRHealthMetrics[]>,<empty>,,true,,Promise<MRHealthMetrics[]>,,,-1
167503725415,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<MRMetricsHistory>,<empty>,,true,,Promise<MRMetricsHistory>,,,-1
167503725416,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<MRMetricsHistory[]>,<empty>,,true,,Promise<MRMetricsHistory[]>,,,-1
167503725417,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<MRWeekOverWeekComparison | __ecma.Null>,<empty>,,true,,Null>,,,-1
167503725418,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<MilestoneMetrics | __ecma.Null>,<empty>,,true,,Null>,,,-1
167503725419,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<MilestoneMetrics>,<empty>,,true,,Promise<MilestoneMetrics>,,,-1
167503725420,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,"Promise<Response<any, Record<string, ANY>> | ANY>",<empty>,,true,,"Promise<Response<any, Record<string, ANY>> | ANY>",,,-1
167503725421,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<SnapshotData>,<empty>,,true,,Promise<SnapshotData>,,,-1
167503725422,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<SonarIssueCounts>,<empty>,,true,,Promise<SonarIssueCounts>,,,-1
167503725423,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<SonarQubeComponentMeasures>,<empty>,,true,,Promise<SonarQubeComponentMeasures>,,,-1
167503725424,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<SonarQubeMaintainabilityHistory[]>,<empty>,,true,,Promise<SonarQubeMaintainabilityHistory[]>,,,-1
167503725425,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<SonarQubeMaintainabilityMetrics | __ecma.Null>,<empty>,,true,,Null>,,,-1
167503725426,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<SonarQubeMaintainabilityMetrics[]>,<empty>,,true,,Promise<SonarQubeMaintainabilityMetrics[]>,,,-1
167503725427,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<SonarQubeReliabilityHistory[]>,<empty>,,true,,Promise<SonarQubeReliabilityHistory[]>,,,-1
167503725428,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<SonarQubeReliabilityMetrics | __ecma.Null>,<empty>,,true,,Null>,,,-1
167503725429,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<SonarQubeSecurityHistory[]>,<empty>,,true,,Promise<SonarQubeSecurityHistory[]>,,,-1
167503725430,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<SonarQubeSecurityMetrics | __ecma.Null>,<empty>,,true,,Null>,,,-1
167503725431,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<TimeToRestoreService>,<empty>,,true,,Promise<TimeToRestoreService>,,,-1
167503725432,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<TimeToRestoreService[]>,<empty>,,true,,Promise<TimeToRestoreService[]>,,,-1
167503725433,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<WeekOverWeekComparison | __ecma.Null>,<empty>,,true,,Null>,,,-1
167503725434,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<WeeklyDoraSnapshot>,<empty>,,true,,Promise<WeeklyDoraSnapshot>,,,-1
167503725435,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<WeeklyDoraSnapshot[]>,<empty>,,true,,Promise<WeeklyDoraSnapshot[]>,,,-1
167503725436,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<any | __ecma.Null>,<empty>,,true,,Null>,,,-1
167503725437,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<any>,<empty>,,true,,Promise<any>,,,-1
167503725438,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<any[]>,<empty>,,true,,Promise<any[]>,,,-1
167503725439,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<boolean>,<empty>,,true,,Promise<boolean>,,,-1
167503725440,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<number>,<empty>,,true,,Promise<number>,,,-1
167503725441,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<number[]>,<empty>,,true,,Promise<number[]>,,,-1
167503725442,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<string | __ecma.Null>,<empty>,,true,,Null>,,,-1
167503725443,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<string>,<empty>,,true,,Promise<string>,,,-1
167503725444,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Promise<void>,<empty>,,true,,Promise<void>,,,-1
167503725445,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,PromiseConstructor,<empty>,,true,,PromiseConstructor,,,-1
167503725446,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,QueryResult<any>,<empty>,,true,,QueryResult<any>,,,-1
167503725447,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,RegExp,<empty>,,true,,RegExp,,,-1
167503725448,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,RegExpConstructor,<empty>,,true,,RegExpConstructor,,,-1
167503725449,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,RegExpMatchArray,<empty>,,true,,RegExpMatchArray,,,-1
167503725450,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,RegExpMatchArray | __ecma.Null,<empty>,,true,,Null,,,-1
167503725451,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Request,<empty>,,true,,Request,,,-1
167503725452,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,"Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>",<empty>,,true,,"Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>",,,-1
167503725453,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,"Request<__ecma.Object, ANY, ANY, ParsedQs, Record<string, ANY>>",<empty>,,true,,"Object, ANY, ANY, ParsedQs, Record<string, ANY>>",,,-1
167503725454,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Response,<empty>,,true,,Response,,,-1
167503725455,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,"Response<any, Record<string, ANY>, __ecma.Number>",<empty>,,true,,Number>,,,-1
167503725456,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,"Response<any, Record<string, ANY>>",<empty>,,true,,"Response<any, Record<string, ANY>>",,,-1
167503725457,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Router,<empty>,,true,,Router,,,-1
167503725458,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,Set<string>,<empty>,,true,,Set<string>,,,-1
167503725459,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,SetConstructor,<empty>,,true,,SetConstructor,,,-1
167503725460,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,SnapshotData,<empty>,,true,,SnapshotData,,,-1
167503725461,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,SonarMaintainabilityApiService,<empty>,,true,,SonarMaintainabilityApiService,,,-1
167503725462,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,SonarMaintainabilityCalculationService,<empty>,,true,,SonarMaintainabilityCalculationService,,,-1
167503725463,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,SonarMaintainabilityDbService,<empty>,,true,,SonarMaintainabilityDbService,,,-1
167503725464,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,SonarMaintainabilitySyncService,<empty>,,true,,SonarMaintainabilitySyncService,,,-1
167503725465,TYPE_DECL,,<global>,NAMESPACE_BLOCK,<empty>,,<unknown>,SonarQubeComponentMeasures,<empty>,,true,,SonarQubeComponentMeasures,,,-1
